datum,uredjaj,mjerenje,runtime,model,dataset,split,n_uzoraka,metrika,vrijednost,latencija_ms,dev,torch
2026-09-06T14:48:39,RPi5,SLINN_RAW,eager,yolo26n__ckpt_1_qat,sub10k_open_images_v7,test,1674,map_75,0.346177,402.0753,cpu,2.14.0+cpu
2026-09-06T14:48:39,RPi5,SLINN_RAW,eager,yolo26n__ckpt_1_qat,sub10k_open_images_v7,test,1674,mar_100,0.551345,402.0753,cpu,2.14.0+cpu
2026-09-06T14:55:33,RPi5,SLINN_RAW,eager,yolo26n__best_quality_model_qat,sub10k_open_images_v7,val,837,map,0.390255,445.091,cpu,2.14.0+cpu
2026-09-06T14:55:33,RPi5,SLINN_RAW,eager,yolo26n__best_quality_model_qat,sub10k_open_images_v7,val,837,map_50,0.591879,445.091,cpu,2.14.0+cpu
2026-09-06T14:55:33,RPi5,SLINN_RAW,eager,yolo26n__best_quality_model_qat,sub10k_open_images_v7,val,837,map_75,0.417765,445.091,cpu,2.14.0+cpu
2026-09-06T14:55:33,RPi5,SLINN_RAW,eager,yolo26n__best_quality_model_qat,sub10k_open_images_v7,val,837,mar_100,0.610549,445.091,cpu,2.14.0+cpu
2026-09-06T15:08:58,RPi5,SLINN_RAW,eager,yolo26n__best_quality_model_qat,sub10k_open_images_v7,test,1674,map,0.385129,446.2656,cpu,2.14.0+cpu
2026-09-06T15:08:58,RPi5,SLINN_RAW,eager,yolo26n__best_quality_model_qat,sub10k_open_images_v7,test,1674,map_50,0.584319,446.2656,cpu,2.14.0+cpu
2026-09-06T15:08:58,RPi5,SLINN_RAW,eager,yolo26n__best_quality_model_qat,sub10k_open_images_v7,test,1674,map_75,0.413184,446.2656,cpu,2.14.0+cpu
2026-09-06T15:08:58,RPi5,SLINN_RAW,eager,yolo26n__best_quality_model_qat,sub10k_open_images_v7,test,1674,mar_100,0.602639,446.2656,cpu,2.14.0+cpu
